dataset,sample_index,USER_ID,seed,fold,split_role,y_true
dili_multiclass,0,1775,42,4,train,2
dili_multiclass,1,1935,42,4,train,2
dili_multiclass,2,2157,42,4,train,2
dili_multiclass,3,2165,42,4,train,2
dili_multiclass,5,2478,42,4,train,2
dili_multiclass,6,2554,42,4,train,2
dili_multiclass,7,2726,42,4,train,2
dili_multiclass,8,2952,42,4,train,2
dili_multiclass,9,2955,42,4,train,2
dili_multiclass,10,3033,42,4,train,2
dili_multiclass,11,3117,42,4,train,2
dili_multiclass,12,3385,42,4,train,2
dili_multiclass,13,3397,42,4,train,2
dili_multiclass,14,3562,42,4,train,2
dili_multiclass,15,3637,42,4,train,2
dili_multiclass,16,3672,42,4,train,2
dili_multiclass,17,3767,42,4,train,2
dili_multiclass,18,3878,42,4,train,2
dili_multiclass,19,4449,42,4,train,2
dili_multiclass,20,4463,42,4,train,2
dili_multiclass,21,4495,42,4,train,2
dili_multiclass,22,4583,42,4,train,2
dili_multiclass,23,5352,42,4,train,2
dili_multiclass,24,5591,42,4,train,2
dili_multiclass,25,5790,42,4,train,2
dili_multiclass,26,5852,42,4,train,2
dili_multiclass,27,12560,42,4,train,2
dili_multiclass,28,18283,42,4,train,2
dili_multiclass,29,38853,42,4,train,2
dili_multiclass,30,47576,42,4,train,2
dili_multiclass,31,54454,42,4,train,2
dili_multiclass,32,55185,42,4,train,2
dili_multiclass,33,60823,42,4,train,2
dili_multiclass,36,149096,42,4,train,2
dili_multiclass,37,441074,42,4,train,2
dili_multiclass,38,441401,42,4,train,2
dili_multiclass,39,657298,42,4,train,2
dili_multiclass,41,1349907,42,4,train,2
dili_multiclass,42,2723601,42,4,train,2
dili_multiclass,43,5353830,42,4,train,2
dili_multiclass,44,5388906,42,4,train,0
dili_multiclass,45,5464436,42,4,train,1
dili_multiclass,46,9887054,42,4,train,2
dili_multiclass,47,54675783,42,4,train,2
dili_multiclass,48,135398739,42,4,train,2
dili_multiclass,49,135401907,42,4,train,2
dili_multiclass,51,1983,42,4,train,2
dili_multiclass,52,2244,42,4,train,2
dili_multiclass,53,3007,42,4,train,2
dili_multiclass,54,5161,42,4,train,2
dili_multiclass,55,5760,42,4,train,2
dili_multiclass,56,23925,42,4,train,2
dili_multiclass,57,23978,42,4,train,2
dili_multiclass,59,518740,42,4,train,2
dili_multiclass,60,54675776,42,4,train,2
dili_multiclass,61,298,42,4,train,2
dili_multiclass,62,1302,42,4,train,2
dili_multiclass,63,2082,42,4,train,2
dili_multiclass,64,2160,42,4,train,2
dili_multiclass,65,2333,42,4,train,2
dili_multiclass,66,2520,42,4,train,2
dili_multiclass,67,2662,42,4,train,2
dili_multiclass,68,2733,42,4,train,2
dili_multiclass,69,2756,42,4,train,2
dili_multiclass,71,2907,42,4,train,2
dili_multiclass,72,3114,42,4,train,2
dili_multiclass,73,3226,42,4,train,2
dili_multiclass,75,3339,42,4,train,2
dili_multiclass,76,3365,42,4,train,2
dili_multiclass,77,3559,42,4,train,2
dili_multiclass,78,3696,42,4,train,2
dili_multiclass,80,3821,42,4,train,2
dili_multiclass,81,3899,42,4,train,2
dili_multiclass,82,4091,42,4,train,2
dili_multiclass,83,4485,42,4,train,2
dili_multiclass,84,4594,42,4,train,2
dili_multiclass,85,4763,42,4,train,2
dili_multiclass,86,4917,42,4,train,2
dili_multiclass,87,5002,42,4,train,2
dili_multiclass,88,5206,42,4,train,2
dili_multiclass,89,5291,42,4,train,2
dili_multiclass,90,5394,42,4,train,2
dili_multiclass,91,5402,42,4,train,2
dili_multiclass,92,5426,42,4,train,2
dili_multiclass,93,5452,42,4,train,2
dili_multiclass,94,5533,42,4,train,2
dili_multiclass,95,5646,42,4,train,2
dili_multiclass,98,8549,42,4,train,2
dili_multiclass,100,29029,42,4,train,2
dili_multiclass,101,33613,42,4,train,2
dili_multiclass,102,35370,42,4,train,2
dili_multiclass,103,43672,42,4,train,2
dili_multiclass,104,43815,42,4,train,2
dili_multiclass,105,44093,42,4,train,2
dili_multiclass,106,53232,42,4,train,2
dili_multiclass,107,54687,42,4,train,2
dili_multiclass,108,55283,42,4,train,2
dili_multiclass,110,60606,42,4,train,2
dili_multiclass,111,60835,42,4,train,2
dili_multiclass,112,60838,42,4,train,2
dili_multiclass,113,68617,42,4,train,2
dili_multiclass,114,71616,42,4,train,2
dili_multiclass,115,84029,42,4,train,2
dili_multiclass,116,123631,42,4,train,2
dili_multiclass,117,152946,42,4,train,2
dili_multiclass,118,176870,42,4,train,2
dili_multiclass,119,208908,42,4,train,2
dili_multiclass,120,216239,42,4,train,2
dili_multiclass,121,441141,42,4,train,2
dili_multiclass,122,441184,42,4,train,2
dili_multiclass,123,1548972,42,4,train,2
dili_multiclass,124,2733526,42,4,train,2
dili_multiclass,126,3081884,42,4,train,2
dili_multiclass,127,5281040,42,4,train,2
dili_multiclass,128,5284537,42,4,train,2
dili_multiclass,129,5329102,42,4,train,2
dili_multiclass,130,5362032,42,4,train,2
dili_multiclass,131,5362119,42,4,train,2
dili_multiclass,132,6439133,42,4,train,2
dili_multiclass,133,9875401,42,4,train,2
dili_multiclass,134,11167602,42,4,train,2
dili_multiclass,135,54671203,42,4,train,2
dili_multiclass,136,54676228,42,4,train,2
dili_multiclass,137,135398737,42,4,train,2
dili_multiclass,138,135398738,42,4,train,2
dili_multiclass,139,4053,42,4,train,2
dili_multiclass,140,5746,42,4,train,2
dili_multiclass,141,444,42,4,train,1
dili_multiclass,142,1978,42,4,train,1
dili_multiclass,143,2019,42,4,train,1
dili_multiclass,144,2092,42,4,train,1
dili_multiclass,145,2162,42,4,train,1
dili_multiclass,146,2187,42,4,train,1
dili_multiclass,147,2541,42,4,train,1
dili_multiclass,149,2771,42,4,train,1
dili_multiclass,150,2913,42,4,train,1
dili_multiclass,151,3308,42,4,train,1
dili_multiclass,152,3325,42,4,train,1
dili_multiclass,153,3356,42,4,train,1
dili_multiclass,154,3372,42,4,train,1
dili_multiclass,156,3394,42,4,train,1
dili_multiclass,157,3446,42,4,train,1
dili_multiclass,158,3463,42,4,train,1
dili_multiclass,159,3652,42,4,train,1
dili_multiclass,160,3657,42,4,train,1
dili_multiclass,161,3675,42,4,train,1
dili_multiclass,162,3715,42,4,train,1
dili_multiclass,163,3749,42,4,train,1
dili_multiclass,164,3825,42,4,train,1
dili_multiclass,165,3869,42,4,train,1
dili_multiclass,166,3883,42,4,train,1
dili_multiclass,167,3961,42,4,train,1
dili_multiclass,168,4168,42,4,train,1
dili_multiclass,169,4173,42,4,train,1
dili_multiclass,170,4178,42,4,train,1
dili_multiclass,171,4205,42,4,train,1
dili_multiclass,173,4539,42,4,train,1
dili_multiclass,174,4543,42,4,train,1
dili_multiclass,175,4614,42,4,train,1
dili_multiclass,176,4679,42,4,train,1
dili_multiclass,177,4829,42,4,train,1
dili_multiclass,178,4913,42,4,train,1
dili_multiclass,179,5070,42,4,train,1
dili_multiclass,180,5073,42,4,train,1
dili_multiclass,181,5090,42,4,train,1
dili_multiclass,182,5487,42,4,train,1
dili_multiclass,183,5717,42,4,train,1
dili_multiclass,184,6249,42,4,train,1
dili_multiclass,185,6253,42,4,train,1
dili_multiclass,186,8982,42,4,train,1
dili_multiclass,187,14956,42,4,train,1
dili_multiclass,189,34312,42,4,train,1
dili_multiclass,190,36462,42,4,train,1
dili_multiclass,191,39186,42,4,train,1
dili_multiclass,192,42113,42,4,train,1
dili_multiclass,193,54841,42,4,train,1
dili_multiclass,194,60198,42,4,train,1
dili_multiclass,196,60854,42,4,train,1
dili_multiclass,197,65140,42,4,train,1
dili_multiclass,198,65404,42,4,train,1
dili_multiclass,199,65628,42,4,train,1
dili_multiclass,201,93860,42,4,train,1
dili_multiclass,202,104865,42,4,train,1
dili_multiclass,203,134018,42,4,train,1
dili_multiclass,204,148124,42,4,train,1
dili_multiclass,205,150311,42,4,train,1
dili_multiclass,207,216237,42,4,train,1
dili_multiclass,208,383414,42,4,train,1
dili_multiclass,209,392622,42,4,train,1
dili_multiclass,211,441140,42,4,train,1
dili_multiclass,212,441203,42,4,train,1
dili_multiclass,213,441341,42,4,train,1
dili_multiclass,214,464205,42,4,train,1
dili_multiclass,215,667477,42,4,train,1
dili_multiclass,216,3034010,42,4,train,1
dili_multiclass,217,4659569,42,4,train,1
dili_multiclass,218,5282379,42,4,train,1
dili_multiclass,219,5284627,42,4,train,1
dili_multiclass,220,5310966,42,4,train,1
dili_multiclass,222,5362129,42,4,train,1
dili_multiclass,223,5362440,42,4,train,1
dili_multiclass,224,5493444,42,4,train,1
dili_multiclass,227,6437841,42,4,train,1
dili_multiclass,228,9853053,42,4,train,1
dili_multiclass,229,10113978,42,4,train,1
dili_multiclass,230,11626560,42,4,train,1
dili_multiclass,231,16129629,42,4,train,1
dili_multiclass,232,24776445,42,4,train,1
dili_multiclass,233,25126798,42,4,train,1
dili_multiclass,234,54677470,42,4,train,1
dili_multiclass,235,54678486,42,4,train,1
dili_multiclass,236,135398744,42,4,train,1
dili_multiclass,237,4158,42,4,train,1
dili_multiclass,238,6468,42,4,train,1
dili_multiclass,239,108150,42,4,train,1
dili_multiclass,240,247,42,4,train,0
dili_multiclass,241,896,42,4,train,0
dili_multiclass,242,942,42,4,train,0
dili_multiclass,243,2130,42,4,train,0
dili_multiclass,244,2153,42,4,train,0
dili_multiclass,245,2170,42,4,train,0
dili_multiclass,246,2369,42,4,train,0
dili_multiclass,247,2381,42,4,train,0
dili_multiclass,248,2391,42,4,train,0
dili_multiclass,249,2405,42,4,train,0
dili_multiclass,250,2477,42,4,train,0
dili_multiclass,251,2564,42,4,train,0
dili_multiclass,252,2576,42,4,train,0
dili_multiclass,253,2707,42,4,train,0
dili_multiclass,254,2754,42,4,train,0
dili_multiclass,255,2789,42,4,train,0
dili_multiclass,257,2803,42,4,train,0
dili_multiclass,258,2812,42,4,train,0
dili_multiclass,259,2973,42,4,train,0
dili_multiclass,260,3080,42,4,train,0
dili_multiclass,261,3100,42,4,train,0
dili_multiclass,262,3162,42,4,train,0
dili_multiclass,263,3261,42,4,train,0
dili_multiclass,264,3324,42,4,train,0
dili_multiclass,265,3333,42,4,train,0
dili_multiclass,266,3345,42,4,train,0
dili_multiclass,267,3348,42,4,train,0
dili_multiclass,268,3467,42,4,train,0
dili_multiclass,269,3519,42,4,train,0
dili_multiclass,270,3599,42,4,train,0
dili_multiclass,271,3658,42,4,train,0
dili_multiclass,272,3784,42,4,train,0
dili_multiclass,273,3911,42,4,train,0
dili_multiclass,274,3958,42,4,train,0
dili_multiclass,275,4033,42,4,train,0
dili_multiclass,276,4034,42,4,train,0
dili_multiclass,278,4192,42,4,train,0
dili_multiclass,279,4201,42,4,train,0
dili_multiclass,280,4236,42,4,train,0
dili_multiclass,281,4497,42,4,train,0
dili_multiclass,282,4499,42,4,train,0
dili_multiclass,283,4601,42,4,train,0
dili_multiclass,284,4616,42,4,train,0
dili_multiclass,285,4771,42,4,train,0
dili_multiclass,286,4828,42,4,train,0
dili_multiclass,287,4908,42,4,train,0
dili_multiclass,288,4927,42,4,train,0
dili_multiclass,289,4946,42,4,train,0
dili_multiclass,290,4999,42,4,train,0
dili_multiclass,291,5071,42,4,train,0
dili_multiclass,292,5253,42,4,train,0
dili_multiclass,293,5311,42,4,train,0
dili_multiclass,295,5401,42,4,train,0
dili_multiclass,296,5719,42,4,train,0
dili_multiclass,297,5732,42,4,train,0
dili_multiclass,298,5770,42,4,train,0
dili_multiclass,299,5918,42,4,train,0
dili_multiclass,300,6005,42,4,train,0
dili_multiclass,302,6047,42,4,train,0
dili_multiclass,303,6167,42,4,train,0
dili_multiclass,305,6726,42,4,train,0
dili_multiclass,307,7029,42,4,train,0
dili_multiclass,308,7077,42,4,train,0
dili_multiclass,309,8969,42,4,train,0
dili_multiclass,310,9354,42,4,train,0
dili_multiclass,311,9651,42,4,train,0
dili_multiclass,312,12035,42,4,train,0
dili_multiclass,313,14985,42,4,train,0
dili_multiclass,314,15459,42,4,train,0
dili_multiclass,315,16362,42,4,train,0
dili_multiclass,316,16960,42,4,train,0
dili_multiclass,317,20279,42,4,train,0
dili_multiclass,318,23994,42,4,train,0
dili_multiclass,319,26757,42,4,train,0
dili_multiclass,321,28486,42,4,train,0
dili_multiclass,322,33624,42,4,train,0
dili_multiclass,323,37464,42,4,train,0
dili_multiclass,324,37768,42,4,train,0
dili_multiclass,325,39147,42,4,train,0
dili_multiclass,326,41684,42,4,train,0
dili_multiclass,327,51634,42,4,train,0
dili_multiclass,328,57363,42,4,train,0
dili_multiclass,329,59227,42,4,train,0
dili_multiclass,330,59768,42,4,train,0
dili_multiclass,331,59868,42,4,train,0
dili_multiclass,332,60613,42,4,train,0
dili_multiclass,333,60648,42,4,train,0
dili_multiclass,334,60795,42,4,train,0
dili_multiclass,335,60825,42,4,train,0
dili_multiclass,336,60855,42,4,train,0
dili_multiclass,337,62816,42,4,train,0
dili_multiclass,338,63006,42,4,train,0
dili_multiclass,339,71158,42,4,train,0
dili_multiclass,340,71301,42,4,train,0
dili_multiclass,341,71329,42,4,train,0
dili_multiclass,342,71360,42,4,train,0
dili_multiclass,345,83898,42,4,train,0
dili_multiclass,346,115237,42,4,train,0
dili_multiclass,347,115355,42,4,train,0
dili_multiclass,348,121396,42,4,train,0
dili_multiclass,349,132999,42,4,train,0
dili_multiclass,350,152945,42,4,train,0
dili_multiclass,351,159269,42,4,train,0
dili_multiclass,352,160051,42,4,train,0
dili_multiclass,353,174174,42,4,train,0
dili_multiclass,354,197712,42,4,train,0
dili_multiclass,356,441281,42,4,train,0
dili_multiclass,357,441314,42,4,train,0
dili_multiclass,358,443940,42,4,train,0
dili_multiclass,359,445154,42,4,train,0
dili_multiclass,360,449193,42,4,train,0
dili_multiclass,361,636380,42,4,train,0
dili_multiclass,362,656719,42,4,train,0
dili_multiclass,364,969472,42,4,train,0
dili_multiclass,365,3000502,42,4,train,0
dili_multiclass,366,3052762,42,4,train,0
dili_multiclass,368,3086319,42,4,train,0
dili_multiclass,369,5282443,42,4,train,0
dili_multiclass,370,5284514,42,4,train,0
dili_multiclass,371,5284594,42,4,train,0
dili_multiclass,372,5284596,42,4,train,0
dili_multiclass,373,5311454,42,4,train,0
dili_multiclass,374,5742832,42,4,train,0
dili_multiclass,376,6918837,42,4,train,0
dili_multiclass,377,9854012,42,4,train,0
dili_multiclass,378,9865528,42,4,train,0
dili_multiclass,379,9924495,42,4,train,0
dili_multiclass,380,10220503,42,4,train,0
dili_multiclass,381,11658860,42,4,train,0
dili_multiclass,382,11953884,42,4,train,0
dili_multiclass,383,11963622,42,4,train,0
dili_multiclass,385,16130199,42,4,train,0
dili_multiclass,386,16132446,42,4,train,0
dili_multiclass,389,23673837,42,4,train,0
dili_multiclass,390,25077179,42,4,train,0
dili_multiclass,391,44151801,42,4,train,0
dili_multiclass,393,135398740,42,4,train,0
dili_multiclass,394,135413536,42,4,train,0
dili_multiclass,395,220495,42,4,train,0
dili_multiclass,396,2782115,42,4,train,0
dili_multiclass,397,11561674,42,4,train,0
dili_multiclass,398,10034073,42,4,train,0
dili_multiclass,399,10071196,42,4,train,0
dili_multiclass,400,10077130,42,4,train,0
dili_multiclass,401,10311306,42,4,train,0
dili_multiclass,402,10413,42,4,train,0
dili_multiclass,403,11250647,42,4,train,0
dili_multiclass,404,11304743,42,4,train,0
dili_multiclass,406,11753673,42,4,train,0
dili_multiclass,407,11978813,42,4,train,0
dili_multiclass,408,121892,42,4,train,0
dili_multiclass,409,124081876,42,4,train,0
dili_multiclass,410,12684604,42,4,train,0
dili_multiclass,411,131682,42,4,train,0
dili_multiclass,412,154234,42,4,train,0
dili_multiclass,413,1548994,42,4,train,0
dili_multiclass,414,15951529,42,4,train,0
dili_multiclass,415,16078,42,4,train,0
dili_multiclass,416,163183936,42,4,train,0
dili_multiclass,417,176077,42,4,train,0
dili_multiclass,418,1794427,42,4,train,0
dili_multiclass,419,23652731,42,4,train,0
dili_multiclass,420,23725625,42,4,train,0
dili_multiclass,422,25025298,42,4,train,0
dili_multiclass,423,36511,42,4,train,0
dili_multiclass,424,4021,42,4,train,0
dili_multiclass,425,42613186,42,4,train,0
dili_multiclass,426,45138674,42,4,train,0
dili_multiclass,427,4775,42,4,train,0
dili_multiclass,428,49846579,42,4,train,0
dili_multiclass,429,5280483,42,4,train,0
dili_multiclass,430,53465279,42,4,train,0
dili_multiclass,431,5460135,42,4,train,0
dili_multiclass,432,5462328,42,4,train,0
dili_multiclass,433,54732242,42,4,train,0
dili_multiclass,434,5484725,42,4,train,0
dili_multiclass,435,56842239,42,4,train,0
dili_multiclass,436,56843331,42,4,train,0
dili_multiclass,437,56959087,42,4,train,0
dili_multiclass,439,6324616,42,4,train,0
dili_multiclass,440,65015,42,4,train,0
dili_multiclass,441,65305,42,4,train,0
dili_multiclass,442,70693500,42,4,train,0
dili_multiclass,443,90472060,42,4,train,0
dili_multiclass,444,92786,42,4,train,0
dili_multiclass,445,936,42,4,train,0
dili_multiclass,446,9837243,42,4,train,0
dili_multiclass,447,9913767,42,4,train,0
dili_multiclass,448,401,42,4,train,0
dili_multiclass,451,2895,42,4,train,0
dili_multiclass,452,2972,42,4,train,0
dili_multiclass,453,3108,42,4,train,0
dili_multiclass,454,3157,42,4,train,0
dili_multiclass,455,3291,42,4,train,0
dili_multiclass,456,3759,42,4,train,0
dili_multiclass,457,3826,42,4,train,0
dili_multiclass,458,3957,42,4,train,0
dili_multiclass,459,4064,42,4,train,0
dili_multiclass,460,4211,42,4,train,0
dili_multiclass,461,4409,42,4,train,0
dili_multiclass,462,4893,42,4,train,0
dili_multiclass,463,4909,42,4,train,0
dili_multiclass,464,4923,42,4,train,0
dili_multiclass,465,4976,42,4,train,0
dili_multiclass,466,5479,42,4,train,0
dili_multiclass,467,5556,42,4,train,0
dili_multiclass,468,5572,42,4,train,0
dili_multiclass,469,5583,42,4,train,0
dili_multiclass,470,5625,42,4,train,0
dili_multiclass,471,6476,42,4,train,0
dili_multiclass,473,10133,42,4,train,0
dili_multiclass,474,30323,42,4,train,0
dili_multiclass,475,30751,42,4,train,0
dili_multiclass,476,37542,42,4,train,0
