dataset,sample_index,USER_ID,seed,fold,split_role,y_true
dili_multiclass,0,1775,43,9,train,2
dili_multiclass,1,1935,43,9,train,2
dili_multiclass,2,2157,43,9,train,2
dili_multiclass,3,2165,43,9,train,2
dili_multiclass,4,2265,43,9,train,2
dili_multiclass,5,2478,43,9,train,2
dili_multiclass,6,2554,43,9,train,2
dili_multiclass,7,2726,43,9,train,2
dili_multiclass,8,2952,43,9,train,2
dili_multiclass,9,2955,43,9,train,2
dili_multiclass,10,3033,43,9,train,2
dili_multiclass,11,3117,43,9,train,2
dili_multiclass,13,3397,43,9,train,2
dili_multiclass,14,3562,43,9,train,2
dili_multiclass,15,3637,43,9,train,2
dili_multiclass,16,3672,43,9,train,2
dili_multiclass,18,3878,43,9,train,2
dili_multiclass,19,4449,43,9,train,2
dili_multiclass,20,4463,43,9,train,2
dili_multiclass,22,4583,43,9,train,2
dili_multiclass,23,5352,43,9,train,2
dili_multiclass,24,5591,43,9,train,2
dili_multiclass,25,5790,43,9,train,2
dili_multiclass,26,5852,43,9,train,2
dili_multiclass,27,12560,43,9,train,2
dili_multiclass,28,18283,43,9,train,2
dili_multiclass,29,38853,43,9,train,2
dili_multiclass,30,47576,43,9,train,2
dili_multiclass,31,54454,43,9,train,2
dili_multiclass,32,55185,43,9,train,2
dili_multiclass,35,126941,43,9,train,2
dili_multiclass,36,149096,43,9,train,2
dili_multiclass,37,441074,43,9,train,2
dili_multiclass,38,441401,43,9,train,2
dili_multiclass,39,657298,43,9,train,2
dili_multiclass,40,667490,43,9,train,2
dili_multiclass,41,1349907,43,9,train,2
dili_multiclass,43,5353830,43,9,train,2
dili_multiclass,45,5464436,43,9,train,1
dili_multiclass,46,9887054,43,9,train,2
dili_multiclass,47,54675783,43,9,train,2
dili_multiclass,49,135401907,43,9,train,2
dili_multiclass,50,938,43,9,train,2
dili_multiclass,51,1983,43,9,train,2
dili_multiclass,52,2244,43,9,train,2
dili_multiclass,53,3007,43,9,train,2
dili_multiclass,54,5161,43,9,train,2
dili_multiclass,55,5760,43,9,train,2
dili_multiclass,56,23925,43,9,train,2
dili_multiclass,57,23978,43,9,train,2
dili_multiclass,58,29051,43,9,train,2
dili_multiclass,59,518740,43,9,train,2
dili_multiclass,60,54675776,43,9,train,2
dili_multiclass,61,298,43,9,train,2
dili_multiclass,62,1302,43,9,train,2
dili_multiclass,63,2082,43,9,train,2
dili_multiclass,64,2160,43,9,train,2
dili_multiclass,65,2333,43,9,train,2
dili_multiclass,66,2520,43,9,train,2
dili_multiclass,67,2662,43,9,train,2
dili_multiclass,68,2733,43,9,train,2
dili_multiclass,69,2756,43,9,train,2
dili_multiclass,71,2907,43,9,train,2
dili_multiclass,72,3114,43,9,train,2
dili_multiclass,73,3226,43,9,train,2
dili_multiclass,74,3331,43,9,train,2
dili_multiclass,75,3339,43,9,train,2
dili_multiclass,76,3365,43,9,train,2
dili_multiclass,77,3559,43,9,train,2
dili_multiclass,78,3696,43,9,train,2
dili_multiclass,79,3763,43,9,train,2
dili_multiclass,80,3821,43,9,train,2
dili_multiclass,81,3899,43,9,train,2
dili_multiclass,82,4091,43,9,train,2
dili_multiclass,84,4594,43,9,train,2
dili_multiclass,85,4763,43,9,train,2
dili_multiclass,86,4917,43,9,train,2
dili_multiclass,87,5002,43,9,train,2
dili_multiclass,88,5206,43,9,train,2
dili_multiclass,89,5291,43,9,train,2
dili_multiclass,90,5394,43,9,train,2
dili_multiclass,91,5402,43,9,train,2
dili_multiclass,92,5426,43,9,train,2
dili_multiclass,93,5452,43,9,train,2
dili_multiclass,94,5533,43,9,train,2
dili_multiclass,95,5646,43,9,train,2
dili_multiclass,96,5656,43,9,train,2
dili_multiclass,97,6196,43,9,train,2
dili_multiclass,98,8549,43,9,train,2
dili_multiclass,100,29029,43,9,train,2
dili_multiclass,101,33613,43,9,train,2
dili_multiclass,102,35370,43,9,train,2
dili_multiclass,103,43672,43,9,train,2
dili_multiclass,104,43815,43,9,train,2
dili_multiclass,105,44093,43,9,train,2
dili_multiclass,106,53232,43,9,train,2
dili_multiclass,107,54687,43,9,train,2
dili_multiclass,109,56069,43,9,train,2
dili_multiclass,110,60606,43,9,train,2
dili_multiclass,111,60835,43,9,train,2
dili_multiclass,112,60838,43,9,train,2
dili_multiclass,113,68617,43,9,train,2
dili_multiclass,114,71616,43,9,train,2
dili_multiclass,115,84029,43,9,train,2
dili_multiclass,117,152946,43,9,train,2
dili_multiclass,118,176870,43,9,train,2
dili_multiclass,119,208908,43,9,train,2
dili_multiclass,120,216239,43,9,train,2
dili_multiclass,122,441184,43,9,train,2
dili_multiclass,123,1548972,43,9,train,2
dili_multiclass,124,2733526,43,9,train,2
dili_multiclass,125,3001055,43,9,train,2
dili_multiclass,126,3081884,43,9,train,2
dili_multiclass,128,5284537,43,9,train,2
dili_multiclass,129,5329102,43,9,train,2
dili_multiclass,130,5362032,43,9,train,2
dili_multiclass,131,5362119,43,9,train,2
dili_multiclass,132,6439133,43,9,train,2
dili_multiclass,133,9875401,43,9,train,2
dili_multiclass,134,11167602,43,9,train,2
dili_multiclass,135,54671203,43,9,train,2
dili_multiclass,136,54676228,43,9,train,2
dili_multiclass,137,135398737,43,9,train,2
dili_multiclass,138,135398738,43,9,train,2
dili_multiclass,139,4053,43,9,train,2
dili_multiclass,140,5746,43,9,train,2
dili_multiclass,141,444,43,9,train,1
dili_multiclass,142,1978,43,9,train,1
dili_multiclass,143,2019,43,9,train,1
dili_multiclass,144,2092,43,9,train,1
dili_multiclass,145,2162,43,9,train,1
dili_multiclass,146,2187,43,9,train,1
dili_multiclass,148,2678,43,9,train,1
dili_multiclass,149,2771,43,9,train,1
dili_multiclass,150,2913,43,9,train,1
dili_multiclass,151,3308,43,9,train,1
dili_multiclass,152,3325,43,9,train,1
dili_multiclass,153,3356,43,9,train,1
dili_multiclass,154,3372,43,9,train,1
dili_multiclass,155,3386,43,9,train,1
dili_multiclass,156,3394,43,9,train,1
dili_multiclass,157,3446,43,9,train,1
dili_multiclass,158,3463,43,9,train,1
dili_multiclass,159,3652,43,9,train,1
dili_multiclass,161,3675,43,9,train,1
dili_multiclass,162,3715,43,9,train,1
dili_multiclass,163,3749,43,9,train,1
dili_multiclass,164,3825,43,9,train,1
dili_multiclass,165,3869,43,9,train,1
dili_multiclass,166,3883,43,9,train,1
dili_multiclass,167,3961,43,9,train,1
dili_multiclass,168,4168,43,9,train,1
dili_multiclass,169,4173,43,9,train,1
dili_multiclass,170,4178,43,9,train,1
dili_multiclass,172,4493,43,9,train,1
dili_multiclass,173,4539,43,9,train,1
dili_multiclass,174,4543,43,9,train,1
dili_multiclass,175,4614,43,9,train,1
dili_multiclass,176,4679,43,9,train,1
dili_multiclass,177,4829,43,9,train,1
dili_multiclass,178,4913,43,9,train,1
dili_multiclass,179,5070,43,9,train,1
dili_multiclass,180,5073,43,9,train,1
dili_multiclass,181,5090,43,9,train,1
dili_multiclass,182,5487,43,9,train,1
dili_multiclass,183,5717,43,9,train,1
dili_multiclass,184,6249,43,9,train,1
dili_multiclass,185,6253,43,9,train,1
dili_multiclass,186,8982,43,9,train,1
dili_multiclass,187,14956,43,9,train,1
dili_multiclass,190,36462,43,9,train,1
dili_multiclass,192,42113,43,9,train,1
dili_multiclass,193,54841,43,9,train,1
dili_multiclass,194,60198,43,9,train,1
dili_multiclass,195,60750,43,9,train,1
dili_multiclass,196,60854,43,9,train,1
dili_multiclass,197,65140,43,9,train,1
dili_multiclass,198,65404,43,9,train,1
dili_multiclass,199,65628,43,9,train,1
dili_multiclass,200,77999,43,9,train,1
dili_multiclass,201,93860,43,9,train,1
dili_multiclass,203,134018,43,9,train,1
dili_multiclass,204,148124,43,9,train,1
dili_multiclass,205,150311,43,9,train,1
dili_multiclass,207,216237,43,9,train,1
dili_multiclass,209,392622,43,9,train,1
dili_multiclass,210,439492,43,9,train,1
dili_multiclass,211,441140,43,9,train,1
dili_multiclass,212,441203,43,9,train,1
dili_multiclass,213,441341,43,9,train,1
dili_multiclass,214,464205,43,9,train,1
dili_multiclass,215,667477,43,9,train,1
dili_multiclass,216,3034010,43,9,train,1
dili_multiclass,217,4659569,43,9,train,1
dili_multiclass,218,5282379,43,9,train,1
dili_multiclass,219,5284627,43,9,train,1
dili_multiclass,220,5310966,43,9,train,1
dili_multiclass,221,5352062,43,9,train,1
dili_multiclass,222,5362129,43,9,train,1
dili_multiclass,223,5362440,43,9,train,1
dili_multiclass,224,5493444,43,9,train,1
dili_multiclass,226,6436030,43,9,train,1
dili_multiclass,227,6437841,43,9,train,1
dili_multiclass,228,9853053,43,9,train,1
dili_multiclass,229,10113978,43,9,train,1
dili_multiclass,230,11626560,43,9,train,1
dili_multiclass,231,16129629,43,9,train,1
dili_multiclass,232,24776445,43,9,train,1
dili_multiclass,233,25126798,43,9,train,1
dili_multiclass,234,54677470,43,9,train,1
dili_multiclass,235,54678486,43,9,train,1
dili_multiclass,236,135398744,43,9,train,1
dili_multiclass,237,4158,43,9,train,1
dili_multiclass,238,6468,43,9,train,1
dili_multiclass,239,108150,43,9,train,1
dili_multiclass,240,247,43,9,train,0
dili_multiclass,241,896,43,9,train,0
dili_multiclass,242,942,43,9,train,0
dili_multiclass,243,2130,43,9,train,0
dili_multiclass,244,2153,43,9,train,0
dili_multiclass,245,2170,43,9,train,0
dili_multiclass,246,2369,43,9,train,0
dili_multiclass,247,2381,43,9,train,0
dili_multiclass,248,2391,43,9,train,0
dili_multiclass,249,2405,43,9,train,0
dili_multiclass,250,2477,43,9,train,0
dili_multiclass,251,2564,43,9,train,0
dili_multiclass,252,2576,43,9,train,0
dili_multiclass,253,2707,43,9,train,0
dili_multiclass,254,2754,43,9,train,0
dili_multiclass,255,2789,43,9,train,0
dili_multiclass,256,2794,43,9,train,0
dili_multiclass,257,2803,43,9,train,0
dili_multiclass,259,2973,43,9,train,0
dili_multiclass,260,3080,43,9,train,0
dili_multiclass,261,3100,43,9,train,0
dili_multiclass,262,3162,43,9,train,0
dili_multiclass,263,3261,43,9,train,0
dili_multiclass,264,3324,43,9,train,0
dili_multiclass,265,3333,43,9,train,0
dili_multiclass,266,3345,43,9,train,0
dili_multiclass,268,3467,43,9,train,0
dili_multiclass,269,3519,43,9,train,0
dili_multiclass,270,3599,43,9,train,0
dili_multiclass,271,3658,43,9,train,0
dili_multiclass,272,3784,43,9,train,0
dili_multiclass,273,3911,43,9,train,0
dili_multiclass,274,3958,43,9,train,0
dili_multiclass,275,4033,43,9,train,0
dili_multiclass,276,4034,43,9,train,0
dili_multiclass,277,4107,43,9,train,0
dili_multiclass,278,4192,43,9,train,0
dili_multiclass,279,4201,43,9,train,0
dili_multiclass,280,4236,43,9,train,0
dili_multiclass,281,4497,43,9,train,0
dili_multiclass,282,4499,43,9,train,0
dili_multiclass,283,4601,43,9,train,0
dili_multiclass,284,4616,43,9,train,0
dili_multiclass,285,4771,43,9,train,0
dili_multiclass,287,4908,43,9,train,0
dili_multiclass,288,4927,43,9,train,0
dili_multiclass,289,4946,43,9,train,0
dili_multiclass,290,4999,43,9,train,0
dili_multiclass,292,5253,43,9,train,0
dili_multiclass,293,5311,43,9,train,0
dili_multiclass,296,5719,43,9,train,0
dili_multiclass,297,5732,43,9,train,0
dili_multiclass,298,5770,43,9,train,0
dili_multiclass,299,5918,43,9,train,0
dili_multiclass,300,6005,43,9,train,0
dili_multiclass,301,6037,43,9,train,0
dili_multiclass,302,6047,43,9,train,0
dili_multiclass,303,6167,43,9,train,0
dili_multiclass,304,6256,43,9,train,0
dili_multiclass,305,6726,43,9,train,0
dili_multiclass,307,7029,43,9,train,0
dili_multiclass,308,7077,43,9,train,0
dili_multiclass,310,9354,43,9,train,0
dili_multiclass,311,9651,43,9,train,0
dili_multiclass,312,12035,43,9,train,0
dili_multiclass,313,14985,43,9,train,0
dili_multiclass,314,15459,43,9,train,0
dili_multiclass,315,16362,43,9,train,0
dili_multiclass,317,20279,43,9,train,0
dili_multiclass,318,23994,43,9,train,0
dili_multiclass,319,26757,43,9,train,0
dili_multiclass,320,26987,43,9,train,0
dili_multiclass,321,28486,43,9,train,0
dili_multiclass,322,33624,43,9,train,0
dili_multiclass,323,37464,43,9,train,0
dili_multiclass,324,37768,43,9,train,0
dili_multiclass,325,39147,43,9,train,0
dili_multiclass,326,41684,43,9,train,0
dili_multiclass,328,57363,43,9,train,0
dili_multiclass,329,59227,43,9,train,0
dili_multiclass,330,59768,43,9,train,0
dili_multiclass,331,59868,43,9,train,0
dili_multiclass,333,60648,43,9,train,0
dili_multiclass,334,60795,43,9,train,0
dili_multiclass,335,60825,43,9,train,0
dili_multiclass,336,60855,43,9,train,0
dili_multiclass,337,62816,43,9,train,0
dili_multiclass,338,63006,43,9,train,0
dili_multiclass,339,71158,43,9,train,0
dili_multiclass,340,71301,43,9,train,0
dili_multiclass,341,71329,43,9,train,0
dili_multiclass,342,71360,43,9,train,0
dili_multiclass,343,71433,43,9,train,0
dili_multiclass,344,71815,43,9,train,0
dili_multiclass,345,83898,43,9,train,0
dili_multiclass,346,115237,43,9,train,0
dili_multiclass,347,115355,43,9,train,0
dili_multiclass,348,121396,43,9,train,0
dili_multiclass,349,132999,43,9,train,0
dili_multiclass,350,152945,43,9,train,0
dili_multiclass,351,159269,43,9,train,0
dili_multiclass,352,160051,43,9,train,0
dili_multiclass,353,174174,43,9,train,0
dili_multiclass,354,197712,43,9,train,0
dili_multiclass,355,213046,43,9,train,0
dili_multiclass,356,441281,43,9,train,0
dili_multiclass,357,441314,43,9,train,0
dili_multiclass,358,443940,43,9,train,0
dili_multiclass,359,445154,43,9,train,0
dili_multiclass,360,449193,43,9,train,0
dili_multiclass,361,636380,43,9,train,0
dili_multiclass,362,656719,43,9,train,0
dili_multiclass,363,708857,43,9,train,0
dili_multiclass,364,969472,43,9,train,0
dili_multiclass,366,3052762,43,9,train,0
dili_multiclass,367,3052776,43,9,train,0
dili_multiclass,368,3086319,43,9,train,0
dili_multiclass,369,5282443,43,9,train,0
dili_multiclass,370,5284514,43,9,train,0
dili_multiclass,371,5284594,43,9,train,0
dili_multiclass,372,5284596,43,9,train,0
dili_multiclass,373,5311454,43,9,train,0
dili_multiclass,374,5742832,43,9,train,0
dili_multiclass,375,6436173,43,9,train,0
dili_multiclass,376,6918837,43,9,train,0
dili_multiclass,377,9854012,43,9,train,0
dili_multiclass,378,9865528,43,9,train,0
dili_multiclass,379,9924495,43,9,train,0
